"","vecka","brand","format","totalvolume","totalvalue","LL","avgpricebefore","avgfinalprice","avgdiscount","totalnonpricecampaign","totalpricecampaign","nonpricecampaign","pricecampaign","depth","nondepth","avgcompLL","avgcomppricebefore","avgcompfinalprice","avgcompdiscount","totalvolume1","totalvalue1","LL1","avgfinalprice1","avgpricebefore1","avgdiscount1","nondepth1","avgcompLL1","avgcompfinalprice1","avgcomppricebefore1","avgcompdiscount1","dlogtotalvolume","dlogavgfinalprice","dlogavgpricebefore","dlognondepth","dlogLL","dlogavgcompLL","dlogavgcompfinalprice","cop_finalprice","cop_avgcompfinalprice","cop_logfinalprice","cop_logavgcompfinalprice","hgap","cgap","holiday","trend","campaign"
"319",201603,"Ramlösa",3,73,806.02,18,12.0643835616438,11.0413698630137,1.02301369863014,0,216,0,1,0.0847961848529579,0.915203815147042,23.5764323086782,15.8417285545382,15.4729336131121,0.368794941426056,41,515.5,17,12.5731707317073,12.7048780487805,0.131707317073171,0.989633326934152,23.3792383933229,13.5094043181098,13.8440463315878,0.334642013478038,0.576887374444083,-0.129916121806549,-0.0517284133838158,-0.0744295117871103,0.0571584138399484,0.00839920170175867,0.135706219923281,-0.561346418336008,0.199201324789267,-0.561346418336008,0.199201324789267,-0.129916121806549,-0.286407468739027,0,108,1
"324",201604,"Ramlösa",3,33,389.4,14,11.8393939393939,11.8,0.0393939393939394,0,42,0,1,0.00332736114665984,0.99667263885334,20.4892591339648,17.127210345303,16.9489036379045,0.178306707398504,73,806.02,18,11.0413698630137,12.0643835616438,1.02301369863014,0.915203815147042,23.5764323086782,15.4729336131121,15.8417285545382,0.368794941426056,-0.793951879681911,0.0664504165254605,-0.0188251640684776,0.081468823706298,-0.251314428280906,-0.14034677792647,0.091110870605418,-0.289851529166503,0.59382139299352,-0.289851529166503,0.59382139299352,0.0664504165254605,-0.303789775899695,0,109,1
"326",201605,"Ramlösa",3,28,434.46,14,15.7928571428571,15.5164285714286,0.276428571428571,0,70,0,1,0.0175033921302578,0.982496607869742,25.6224489795918,12.2575924388894,12.1337982401892,0.123794198700214,33,389.4,14,11.8,11.8393939393939,0.0393939393939394,0.99667263885334,20.4892591339648,16.9489036379045,17.127210345303,0.178306707398504,-0.164303051291276,0.273799838981961,0.288125317653597,-0.0141760309835979,0,0.223568076334273,-0.334208347865316,0.606986834803486,-0.812217801499913,0.606986834803486,-0.812217801499913,0.273799838981961,0.278777532334064,0,110,1
"329",201606,"Ramlösa",3,37,404.05,14,10.9810810810811,10.9202702702703,0.0608108108108108,0,28,0,1,0.0055377799655427,0.994462220034457,21.5890422799565,16.7277001702588,16.5226253280726,0.205074842186208,28,434.46,14,15.5164285714286,15.7928571428571,0.276428571428571,0.982496607869742,25.6224489795918,12.1337982401892,12.2575924388894,0.123794198700214,0.278713402469021,-0.351278650418348,-0.363383867898685,0.011965612164715,0,-0.171282996371879,0.308735871891238,-0.620258337710914,0.46720827028711,-0.620258337710914,0.46720827028711,-0.351278650418348,-0.339071724169867,0,111,1
"332",201607,"Ramlösa",3,27,350.88,15,13.1592592592593,12.9955555555556,0.163703703703704,0,105,0,1,0.0124401913875598,0.98755980861244,18.1221424423209,18.7860661337723,18.3695334228139,0.416532710958442,37,404.05,14,10.9202702702703,10.9810810810811,0.0608108108108108,0.994462220034457,21.5890422799565,16.5226253280726,16.7277001702588,0.205074842186208,-0.315081046639895,0.173986698630016,0.180951746673196,-0.00690241142201709,0.0689928714869517,-0.17505135415849,0.105962826406636,0.0991078598228991,1.02150013776419,0.0991078598228991,1.02150013776419,0.173986698630016,-0.292548413918023,0,112,1
"335",201608,"Ramlösa",3,55,663.85,19,13.0636363636364,12.07,0.993636363636364,38,209,1,1,0.0760612386917189,0.923938761308281,20.1858761490772,16.0561400983396,15.648451522364,0.407688575975676,27,350.88,15,12.9955555555556,13.1592592592593,0.163703703703704,0.98755980861244,18.1221424423209,18.3695334228139,18.7860661337723,0.416532710958442,0.711496319228142,-0.073884383555809,-0.00729311673604371,-0.0636210473041591,0.23638877806423,0.107848629355081,-0.160321532204551,-0.199201324789267,0.216051802497258,-0.199201324789267,0.216051802497258,-0.073884383555809,-0.228677675695248,0,113,1
"337",201609,"Ramlösa",3,40,499.15,16,12.575,12.47875,0.09625,0,64,0,1,0.00765407554671968,0.99234592445328,21.592913803279,17.8968324994674,17.6949471227737,0.201885376693666,55,663.85,19,12.07,13.0636363636364,0.993636363636364,0.923938761308281,20.1858761490772,15.648451522364,16.0561400983396,0.407688575975676,-0.318453731118535,0.033304162559058,-0.0381218043008063,0.0684071631449992,-0.171850256926659,0.0673820368904017,0.122907157701945,-0.0935852883805213,0.812217801499913,-0.0935852883805213,0.812217801499913,0.033304162559058,-0.294784555533392,0,114,1
"342",201610,"Ramlösa",3,18,241.76,10,13.4555555555556,13.4311111111111,0.0244444444444444,0,10,0,1,0.00181668042939719,0.998183319570603,25.4148960768697,14.7535088147241,14.4352180666698,0.318290748054283,40,499.15,16,12.47875,12.575,0.09625,0.99234592445328,21.592913803279,17.6949471227737,17.8968324994674,0.201885376693666,-0.798507696217772,0.0735465429597673,0.0676813572370247,0.00583739511732251,-0.470003629245735,0.162970265641348,-0.203608205733298,0.210428394247925,-0.0991078598228991,0.210428394247925,-0.0991078598228991,0.0735465429597673,-0.069559528018293,0,115,1
"345",201611,"Ramlösa",3,36,481.05,14,13.6222222222222,13.3625,0.259722222222222,0,112,0,1,0.0190660685154976,0.980933931484502,18.8183427192277,18.277922833986,18.1281484768256,0.149774357160429,18,241.76,10,13.4311111111111,13.4555555555556,0.0244444444444444,0.998183319570603,25.4148960768697,14.4352180666698,14.7535088147241,0.318290748054283,0.693147180559945,-0.00512146427710158,0.0123103729430643,-0.0172493880861003,0.336472236621213,-0.300503391115908,0.227794974919696,0.193597280095634,0.93288917320597,0.193597280095634,0.93288917320597,-0.00512146427710158,-0.262886663958972,0,116,1
"347",201612,"Ramlösa",3,56,564.5,15,11.5071428571429,10.0803571428571,1.42678571428571,15,150,1,1,0.1239913097455,0.8760086902545,21.8316210476386,13.7960473690452,13.4891936687734,0.306853700271764,36,481.05,14,13.3625,13.6222222222222,0.259722222222222,0.980933931484502,18.8183427192277,18.1281484768256,18.277922833986,0.149774357160429,0.44183275227904,-0.281863583496596,-0.168734485598222,-0.104925241230002,0.0689928714869517,0.148527354871107,-0.295576998803032,-0.8045963803603,-0.359396830291548,-0.8045963803603,-0.359396830291548,-0.281863583496596,-0.25270869479823,1,117,1
"349",201613,"Ramlösa",3,30,376.5,12,12.6333333333333,12.55,0.0833333333333333,12,36,1,1,0.00659630606860158,0.993403693931398,27.177283177654,21.5969168901728,18.6698636744824,2.92705321569041,56,564.5,15,10.0803571428571,11.5071428571429,1.42678571428571,0.8760086902545,21.8316210476386,13.4891936687734,13.7960473690452,0.306853700271764,-0.624154309072994,0.219131972723225,0.0933708628526011,0.117395003676898,-0.22314355131421,0.219022021456284,0.32502175975987,-0.0549976313126209,1.08863292937689,-0.0549976313126209,1.08863292937689,0.219131972723225,-0.327793699042746,1,118,1
"354",201614,"Ramlösa",3,23,257.8,12,11.2913043478261,11.2086956521739,0.0826086956521739,0,36,0,1,0.00731613400077012,0.99268386599923,26.0994384988242,18.8543302447735,18.6752336203248,0.179096624448643,30,376.5,12,12.55,12.6333333333333,0.0833333333333333,0.993403693931398,27.177283177654,18.6698636744824,21.5969168901728,2.92705321569041,-0.265703165733006,-0.113030791001855,-0.112305920680718,-0.000719827932168515,0,-0.0404676464127398,0.000287585052307193,-0.51057437520889,1.10873652652279,-0.51057437520889,1.10873652652279,-0.113030791001855,-0.399809615234203,0,119,1
"357",201615,"Ramlösa",3,39,438.62,16,11.6179487179487,11.2466666666667,0.371282051282051,0,48,0,1,0.0319576252482896,0.96804237475171,23.1330929355843,16.7332938741069,16.5811936517187,0.152100222388153,23,257.8,12,11.2086956521739,11.2913043478261,0.0826086956521739,0.99268386599923,26.0994384988242,18.6752336203248,18.8543302447735,0.179096624448643,0.528067430200497,0.00338191387377584,0.0285183028038936,-0.0246414912475195,0.287682072451781,-0.120649613685095,-0.118929100145546,-0.498089369950319,0.47950565333095,-0.498089369950319,0.47950565333095,0.00338191387377584,-0.321721529649893,0,120,1
"359",201616,"Ramlösa",3,59,642.8,19,12.1203389830508,10.8949152542373,1.22542372881356,38,266,1,1,0.101104740595721,0.898895259404279,21.0414759491602,20.7495326409146,20.4869490513483,0.262583589566306,39,438.62,16,11.2466666666667,11.6179487179487,0.371282051282051,0.96804237475171,23.1330929355843,16.5811936517187,16.7332938741069,0.152100222388153,0.413975797776073,-0.0317755984920751,0.0423337436051843,-0.0691471153474313,0.171850256926659,-0.0947686518730748,0.211518911181937,-0.633640000779701,1.54309792741113,-0.633640000779701,1.54309792741113,-0.0317755984920751,-0.468202159973631,0,121,1
"362",201617,"Ramlösa",3,32,392.82,15,12.4,12.275625,0.124375,0,60,0,1,0.0100302419354839,0.989969758064516,23.551787175514,17.2931032573928,16.9845246622498,0.30857859514304,59,642.8,19,10.8949152542373,12.1203389830508,1.22542372881356,0.898895259404279,21.0414759491602,20.4869490513483,20.7495326409146,0.262583589566306,-0.611801541105993,0.11931939892369,0.02281152346236,0.0910744986602371,-0.23638877806423,0.112706171055847,-0.187485436283331,-0.160094012667166,0.613609076561029,-0.160094012667166,0.613609076561029,0.11931939892369,-0.277246479126726,1,122,1
"366",201618,"Ramlösa",3,46,664,18,14.4652173913043,14.4347826086957,0.0304347826086957,0,36,0,1,0.00210399759543132,0.997896002404569,23.9381028795578,17.0088202458607,16.7241409052292,0.284679340631446,32,392.82,15,12.275625,12.4,0.124375,0.989969758064516,23.551787175514,16.9845246622498,17.2931032573928,0.30857859514304,0.362905493689369,0.162025164106011,0.154050494484291,0.00792624434005251,0.182321556793954,0.0162697460528132,-0.0154493766940691,0.37704474771741,0.516846727652609,0.37704474771741,0.516846727652609,0.162025164106011,-0.136889440809349,1,123,1
"368",201619,"Ramlösa",3,75,995.78,20,13.68,13.2770666666667,0.402933333333333,120,220,1,1,0.0294541910331384,0.970545808966862,24.0655860125656,16.2991689642201,16.1701213176462,0.129047646573933,46,664,18,14.4347826086957,14.4652173913043,0.0304347826086957,0.997896002404569,23.9381028795578,16.7241409052292,17.0088202458607,0.284679340631446,0.488846717047215,-0.0836025168715482,-0.0558120549008767,-0.0273501934377071,0.105360515657826,0.00531140150483855,-0.0336880625912053,0.171239960320701,0.347693770638922,0.171239960320701,0.347693770638922,-0.0836025168715482,-0.178913602078074,1,124,1
"371",201620,"Ramlösa",3,42,614.01,18,14.7809523809524,14.6192857142857,0.161666666666667,0,90,0,1,0.0109375,0.9890625,19.4349371870873,16.5480036846973,14.8034443281631,1.74455935653427,75,995.78,20,13.2770666666667,13.68,0.402933333333333,0.970545808966862,24.0655860125656,16.1701213176462,16.2991689642201,0.129047646573933,-0.579818495252942,0.0963033602603085,0.0774044383912358,0.0185166910331384,-0.105360515657826,-0.213710521346756,-0.0883052976285175,0.424703774945334,0.0439901182953111,0.424703774945334,0.0439901182953111,0.0963033602603085,-0.0124402544296403,0,125,1
"374",201621,"Ramlösa",3,52,651.45,19,12.7076923076923,12.5278846153846,0.179807692307692,0,95,0,1,0.0141495157384988,0.985850484261501,27.6229520573801,13.5119204371571,12.9869518619494,0.524968575207698,42,614.01,18,14.6192857142857,14.7809523809524,0.161666666666667,0.9890625,19.4349371870873,14.8034443281631,16.5480036846973,1.74455935653427,0.213574100298059,-0.154384667308586,-0.1511318469603,-0.00321201573849872,0.0540672212702757,0.351574691069593,-0.130914728082239,-0.0770340075465876,-0.498089369950319,-0.0770340075465876,-0.498089369950319,-0.154384667308586,-0.0353483443570628,0,126,1
"377",201622,"Ramlösa",3,58,671.7,22,11.6465517241379,11.5810344827586,0.0655172413793104,0,132,0,1,0.00562546262028127,0.994374537379719,29.2526850627892,17.1959310204575,17.046296761949,0.149634258508488,52,651.45,19,12.5278846153846,12.7076923076923,0.179807692307692,0.985850484261501,27.6229520573801,12.9869518619494,13.5119204371571,0.524968575207698,0.109199291964992,-0.0785881273411135,-0.0871973567715068,0.00852405311821747,0.146603474191876,0.0573243430628261,0.271987830938322,-0.388875264282968,0.633640000779701,-0.388875264282968,0.633640000779701,-0.0785881273411135,-0.320612878885815,0,127,1
"380",201623,"Ramlösa",3,85,1057.08,18,13.1823529411765,12.4362352941176,0.746117647058824,0,180,0,1,0.0565997322623829,0.943400267737617,24.9932583858545,18.2094205748819,17.9257011614115,0.283719413470422,58,671.7,22,11.5810344827586,11.6465517241379,0.0655172413793104,0.994374537379719,29.2526850627892,17.046296761949,17.1959310204575,0.149634258508488,0.382208245943898,0.0712456106929884,0.123868889896831,-0.0509742696421016,-0.200670695462152,-0.157365242546856,0.0503025206915901,-0.110162247968405,0.891227717341594,-0.110162247968405,0.891227717341594,0.0712456106929884,-0.306234373643971,1,128,1
"383",201624,"Ramlösa",3,54,648.97,21,12.2148148148148,12.017962962963,0.196851851851852,0,252,0,1,0.0161158277744087,0.983884172225591,25.3853312448171,17.153723839576,16.7361390218248,0.417584817751142,85,1057.08,18,12.4362352941176,13.1823529411765,0.746117647058824,0.943400267737617,24.9932583858545,17.9257011614115,18.2094205748819,0.283719413470422,-0.453667209926042,-0.0342119683094584,-0.076229492629496,0.0404839044879741,0.154150679827258,0.0155653732184082,-0.0686651075159874,-0.216051802497258,0.52313948044369,-0.216051802497258,0.52313948044369,-0.0342119683094584,-0.281915443741779,0,129,1
"386",201625,"Ramlösa",3,90,943.83,13,11.7555555555556,10.487,1.26855555555556,0,143,0,1,0.107911153119093,0.892088846880907,25.6135687550217,21.0655863288028,20.7490197916012,0.316566537201573,54,648.97,21,12.017962962963,12.2148148148148,0.196851851851852,0.983884172225591,25.3853312448171,16.7361390218248,17.153723839576,0.417584817751142,0.51082562376599,-0.136266049257662,-0.0383236020331896,-0.0917953253446838,-0.479573080261886,0.00895074340777047,0.214928612000527,-0.759809571009918,1.73166439612225,-0.759809571009918,1.73166439612225,-0.136266049257662,-0.494578534054657,1,130,1
"388",201626,"Ramlösa",3,34,507.1,15,15.1058823529412,14.9147058823529,0.191176470588235,0,45,0,1,0.0126557632398754,0.987344236760125,27.0053653626262,21.8059984292166,19.1065489239512,2.69944950526541,90,943.83,13,10.487,11.7555555555556,1.26855555555556,0.892088846880907,25.6135687550217,20.7490197916012,21.0655863288028,0.316566537201573,-0.973449145714103,0.352211303332544,0.25075828567161,0.0952553898792172,0.143100843640673,0.0529133228344656,-0.0824678547182165,0.461086088525335,1.25211952026522,0.461086088525335,1.25211952026522,0.352211303332544,-0.21939299756763,0,131,1
"392",201627,"Ramlösa",3,61,740,19,12.2606557377049,12.1311475409836,0.129508196721311,0,95,0,1,0.010562909479877,0.989437090520123,23.2772159992422,15.483278586806,15.3250389139269,0.158239672879122,34,507.1,15,14.9147058823529,15.1058823529412,0.191176470588235,0.987344236760125,27.0053653626262,19.1065489239512,21.8059984292166,2.69944950526541,0.58451333955715,-0.206571376159908,-0.208688812735279,0.00209285375999835,0.23638877806423,-0.148560535346354,-0.220543130819844,-0.18799930884492,0.18799930884492,-0.18799930884492,0.18799930884492,-0.206571376159908,-0.208410000841223,0,132,1
"394",201628,"Ramlösa",3,91,1253.31,22,15.6032967032967,13.7726373626374,1.83065934065934,0,396,0,1,0.117325163743926,0.882674836256074,24.3986304212492,16.6728393480545,16.4464305040185,0.226408844035958,61,740,19,12.1311475409836,12.2606557377049,0.129508196721311,0.989437090520123,23.2772159992422,15.3250389139269,15.483278586806,0.158239672879122,0.399985642343538,0.1269075019795,0.241086804039151,-0.106762254264049,0.146603474191876,0.0470519723964777,0.0706204419644596,0.255618264216333,0.424703774945334,0.255618264216333,0.424703774945334,0.1269075019795,-0.162575893944149,0,133,1
"397",201629,"Ramlösa",3,44,567.02,16,12.9454545454545,12.8868181818182,0.0586363636363636,0,32,0,1,0.00452949438202247,0.995470505617978,30.9072331076297,15.1713025348833,14.9347483608127,0.236554174070664,91,1253.31,22,13.7726373626374,15.6032967032967,1.83065934065934,0.882674836256074,24.3986304212492,16.4464305040185,16.6728393480545,0.226408844035958,-0.726669872598589,-0.0664788814483974,-0.186737492883958,0.112795669361903,-0.318453731118535,0.236463237216922,-0.0964178604601771,0.0605038043562068,0.0715218238155483,0.0605038043562068,0.0715218238155483,-0.0664788814483974,-0.137125188153023,0,134,1
"402",201630,"Ramlösa",3,41,515.03,14,12.5829268292683,12.5617073170732,0.0212195121951219,0,28,0,1,0.00168637332816437,0.998313626671836,26.1223843034907,17.0273180257626,16.8213665880033,0.205951437759239,44,567.02,16,12.8868181818182,12.9454545454545,0.0586363636363636,0.995470505617978,30.9072331076297,14.9347483608127,15.1713025348833,0.236554174070664,-0.0706175672139531,-0.025551857866001,-0.0284038446332082,0.00284312105385809,-0.133531392624523,-0.16819765474607,0.11895929647666,-0.038488443242923,0.548522282698098,-0.038488443242923,0.548522282698098,-0.025551857866001,-0.253229085083258,0,135,1
"405",201631,"Ramlösa",3,87,1019.07,20,12.6011494252874,11.7134482758621,0.887701149425287,0,280,0,1,0.0704460457903858,0.929553954209614,27.4488046650955,12.6831113424727,12.525570121093,0.157541221379773,41,515.03,14,12.5617073170732,12.5829268292683,0.0212195121951219,0.998313626671836,26.1223843034907,16.8213665880033,17.0273180257626,0.205951437759239,0.752336051950276,-0.069915477682422,0.00144715247961402,-0.0687596724622215,0.356674943938732,0.0495300381912531,-0.294877734459692,-0.318639363964375,-0.620258337710914,-0.318639363964375,-0.620258337710914,-0.069915477682422,-0.064837116185497,0,136,1
"406",201632,"Ramlösa",3,31,285.88,14,9.99677419354839,9.22193548387097,0.774838709677419,0,84,0,1,0.0775088738302678,0.922491126169732,21.3400628721057,15.1777912872437,14.7843420488727,0.393449238371016,87,1019.07,20,11.7134482758621,12.6011494252874,0.887701149425287,0.929553954209614,27.4488046650955,12.525570121093,12.6831113424727,0.157541221379773,-1.03192091416944,-0.239152669140952,-0.231525573717354,-0.00706282803988201,-0.356674943938732,-0.251736429030698,0.16579648646923,-1.45837632705904,0.0164917230218579,-1.45837632705904,0.0164917230218579,-0.239152669140952,-0.376236328043145,0,137,1
"409",201633,"Ramlösa",3,53,793.26,21,15.1075471698113,14.9671698113208,0.140377358490566,0,105,0,1,0.00929186961408768,0.990708130385912,23.0099955356366,16.7063173904083,16.6414722272588,0.064845163149553,31,285.88,14,9.22193548387097,9.99677419354839,0.774838709677419,0.922491126169732,21.3400628721057,14.7843420488727,15.1777912872437,0.393449238371016,0.536304709066976,0.484274185331306,0.41293197121791,0.0682170042161802,0.405465108108165,0.0753425179503271,0.11832925562085,0.473348013943155,0.504322046077778,0.473348013943155,0.504322046077778,0.484274185331306,-0.100610234063035,0,138,1
"413",201634,"Ramlösa",3,37,582.83,15,15.9540540540541,15.7521621621622,0.201891891891892,0,75,0,1,0.0126545824157208,0.987345417584279,24.5662028396608,18.4468481025617,18.2595545493541,0.187293553207623,53,793.26,21,14.9671698113208,15.1075471698113,0.140377358490566,0.990708130385912,23.0099955356366,16.6414722272588,16.7063173904083,0.064845163149553,-0.359374000907898,0.051118512788928,0.0545185380759534,-0.00336271280163314,-0.336472236621213,0.0654429199806352,0.0927905733065497,0.647136105296037,0.985127588334746,0.647136105296037,0.985127588334746,0.051118512788928,-0.137319471864148,0,139,1
"416",201635,"Ramlösa",3,62,676.15,17,11.8516129032258,10.9056451612903,0.945967741935484,51,153,1,1,0.079817637452368,0.920182362547632,23.0819267505688,18.3876890594033,18.1631411939951,0.22454786540818,37,582.83,15,15.7521621621622,15.9540540540541,0.201891891891892,0.987345417584279,24.5662028396608,18.2595545493541,18.4468481025617,0.187293553207623,0.516216472400867,-0.367697076112589,-0.29724900130654,-0.0671630550366472,0.125163142954006,-0.0623217104601728,-0.00529414852913446,-0.62693513605575,0.950013755669322,-0.62693513605575,0.950013755669322,-0.367697076112589,-0.39957273663127,0,140,1
"419",201636,"Ramlösa",3,41,692.7,16,16.9487804878049,16.8951219512195,0.0536585365853659,0,48,0,1,0.00316592315441071,0.996834076845589,25.1720900813928,13.4628099104315,13.1315641428594,0.331245767572029,62,676.15,17,10.9056451612903,11.8516129032258,0.945967741935484,0.920182362547632,23.0819267505688,18.1631411939951,18.3876890594033,0.22454786540818,-0.413562318340784,0.437744378449974,0.357731915320094,0.0766517142979574,-0.060624621816435,0.0866859247436715,-0.324375522825598,0.789491901222326,-0.46720827028711,0.789491901222326,-0.46720827028711,0.437744378449974,0.28660392375318,0,141,1
"421",201637,"Ramlösa",3,55,830.34,19,15.1727272727273,15.0970909090909,0.0756363636363636,0,76,0,1,0.0049850209706411,0.995014979029359,25.8633619651079,14.3550423932126,14.1860976508209,0.168944742391725,41,692.7,16,16.8951219512195,16.9487804878049,0.0536585365853659,0.996834076845589,25.1720900813928,13.1315641428594,13.4628099104315,0.331245767572029,0.293761118528163,-0.112522868090829,-0.110696325746555,-0.00181909781623046,0.171850256926659,0.0270915269853051,0.0772436377342092,0.498089369950319,-0.160094012667166,0.498089369950319,-0.160094012667166,-0.112522868090829,0.0642173260535329,0,142,1
"424",201638,"Ramlösa",3,33,353.5,16,10.930303030303,10.7121212121212,0.218181818181818,0,64,0,1,0.0199611865816468,0.980038813418353,23.3992531302629,16.6433619848865,16.4840045938565,0.15935739102994,55,830.34,19,15.0970909090909,15.1727272727273,0.0756363636363636,0.995014979029359,25.8633619651079,14.1860976508209,14.3550423932126,0.168944742391725,-0.510825623765991,-0.343126146363275,-0.327960531426405,-0.0149761656110057,-0.171850256926659,-0.100123266934148,0.150128045801092,-0.716497500177991,0.454981140306428,-0.716497500177991,0.454981140306428,-0.343126146363275,-0.350150556490773,0,143,1
"427",201639,"Ramlösa",3,33,478.31,17,14.7787878787879,14.4942424242424,0.284545454545455,0,85,0,1,0.0192536395324995,0.980746360467501,24.6130391395942,15.3675656039965,15.1821245535259,0.185441050470553,33,353.5,16,10.7121212121212,10.930303030303,0.218181818181818,0.980038813418353,23.3992531302629,16.4840045938565,16.6433619848865,0.15935739102994,0,0.302375572511373,0.301653874806513,0.000707547049147328,0.060624621816435,0.0505722444942025,-0.0822717725751874,0.388875264282968,0.137860236184257,0.388875264282968,0.137860236184257,0.302375572511373,-0.0453086869929368,0,144,1
"431",201640,"Ramlösa",3,32,384.1,12,12.15,12.003125,0.146875,0,48,0,1,0.0120884773662551,0.987911522633745,23.0536914961935,16.9530836233376,16.6052493003133,0.347834323024318,33,478.31,17,14.4942424242424,14.7787878787879,0.284545454545455,0.980746360467501,24.6130391395942,15.1821245535259,15.3675656039965,0.185441050470553,-0.0307716586667537,-0.188584463829387,-0.195863731462969,0.0071651621662443,-0.348306694268216,-0.0654504405399261,0.0896001486978757,-0.227319336112519,0.498089369950319,-0.227319336112519,0.498089369950319,-0.188584463829387,-0.277148762844918,0,145,1
"433",201641,"Ramlösa",3,59,754.58,20,12.9508474576271,12.7894915254237,0.16135593220339,0,160,0,1,0.0124591022117524,0.987540897788248,21.7594990701404,12.7468468596269,12.5163811670797,0.230465692547173,32,384.1,12,12.003125,12.15,0.146875,0.987911522633745,23.0536914961935,16.6052493003133,16.9530836233376,0.347834323024318,0.611801541105993,0.0634568266129811,0.0638320569612443,-0.000370624845497214,0.51082562376599,-0.0577755072493562,-0.282680588557332,0.0494931251918634,-0.62693513605575,0.0494931251918634,-0.62693513605575,0.0634568266129811,0.0218202333964005,0,146,1
"436",201642,"Ramlösa",3,36,484.4,12,13.4555555555556,13.4555555555556,0,0,0,0,0,0,1,19.7614883469953,14.9364200604649,14.7509501010153,0.185469959449573,59,754.58,20,12.7894915254237,12.9508474576271,0.16135593220339,0.987540897788248,21.7594990701404,12.5163811670797,12.7468468596269,0.230465692547173,-0.49401850544961,0.0507682140577135,0.0382308464750256,0.0124591022117524,-0.51082562376599,-0.0963153903616303,0.16426921461184,0.221682051258171,-0.00549701951431692,0.221682051258171,-0.00549701951431692,0.0507682140577135,-0.0878177023573948,0,147,0
"439",201643,"Ramlösa",3,62,690.04,15,13.1790322580645,11.1296774193548,2.04935483870968,15,165,1,1,0.155501162648391,0.844498837351609,19.8048972344021,21.1354562173938,20.9378370218322,0.197619195561563,36,484.4,12,13.4555555555556,13.4555555555556,0,1,19.7614883469953,14.7509501010153,14.9364200604649,0.185469959449573,0.543615446588982,-0.189776891342375,-0.0207649718772571,-0.155501162648391,0.22314355131421,0.00219423150159104,0.350250411681341,-0.535787730055642,1.78315298389796,-0.535787730055642,1.78315298389796,-0.189776891342375,-0.468441873544543,0,148,1
"444",201644,"Ramlösa",3,43,600.76,18,14.1558139534884,13.9711627906977,0.184651162790698,0,72,0,1,0.0130441925414818,0.986955807458518,21.964965727342,13.0481246330225,12.8460364592587,0.202088173763822,62,690.04,15,11.1296774193548,13.1790322580645,2.04935483870968,0.844498837351609,19.8048972344021,20.9378370218322,21.1354562173938,0.197619195561563,-0.365934269351529,0.227380222763366,0.0714983184607463,0.142456970106909,0.182321556793954,0.103519474907061,-0.48852258900941,0.312861399760112,-0.542144016429635,0.312861399760112,-0.542144016429635,0.227380222763366,0.0875854848308551,1,149,1
"445",201645,"Ramlösa",3,28,306,11,10.9714285714286,10.9285714285714,0.0428571428571429,0,11,0,1,0.00390625,0.99609375,17.4890944542693,13.8385544052286,13.6580027694476,0.1805516357811,43,600.76,18,13.9711627906977,14.1558139534884,0.184651162790698,0.986955807458518,21.964965727342,12.8460364592587,13.0481246330225,0.202088173763822,-0.428995605518359,-0.245614812866641,-0.254830928708003,0.00913794254148181,-0.492476485097794,-0.227871204462028,0.0612903162985194,-0.613609076561029,-0.301336520859576,-0.613609076561029,-0.301336520859576,-0.245614812866641,-0.199841176411368,0,150,1
"448",201646,"Ramlösa",3,41,512.57,17,12.6560975609756,12.5017073170732,0.154390243902439,0,68,0,1,0.0121988822509154,0.987801117749085,21.5340191142042,12.7083645720563,12.3892118182942,0.319152753762099,28,306,11,10.9285714285714,10.9714285714286,0.0428571428571429,0.99609375,17.4890944542693,13.6580027694476,13.8385544052286,0.1805516357811,0.381367556529104,0.134484628570001,0.142844628571073,-0.00829263225091537,0.435318071257845,0.208056456388129,-0.0974995540350712,-0.0825485329041127,-0.681406936324378,-0.0825485329041127,-0.681406936324378,0.134484628570001,0.0090801174787267,0,151,1
"451",201647,"Ramlösa",3,22,327.2,12,14.9454545454545,14.8727272727273,0.0727272727272727,0,36,0,1,0.0048661800486618,0.995133819951338,18.2470338348679,11.538708097207,10.7064552280977,0.832252869109318,41,512.57,17,12.5017073170732,12.6560975609756,0.154390243902439,0.987801117749085,21.5340191142042,12.3892118182942,12.7083645720563,0.319152753762099,-0.622529613345992,0.173663931023099,0.166268090154323,0.00733270220225357,-0.348306694268216,-0.165631431799337,-0.145979227369127,0.454981140306428,-1.81077660860448,0.454981140306428,-1.81077660860448,0.173663931023099,0.389136456078924,0,152,1
"456",201648,"Ramlösa",3,12,210.43,6,18.2333333333333,17.5358333333333,0.6975,0,12,0,1,0.038254113345521,0.961745886654479,10.8738361383765,26.0272656926817,25.8212873928659,0.205978299815801,22,327.2,12,14.8727272727273,14.9454545454545,0.0727272727272727,0.995133819951338,18.2470338348679,10.7064552280977,11.538708097207,0.832252869109318,-0.606135803570316,0.164717255092255,0.198844210936116,-0.0333879332968592,-0.693147180559945,-0.517642987733824,0.88035239256664,0.916033884735028,2.37510708419477,0.916033884735028,2.37510708419477,0.164717255092255,-0.320876877030605,0,153,1
