"","vecka","brand","format","totalvolume","totalvalue","LL","avgpricebefore","avgfinalprice","avgdiscount","totalnonpricecampaign","totalpricecampaign","nonpricecampaign","pricecampaign","depth","nondepth","avgcompLL","avgcomppricebefore","avgcompfinalprice","avgcompdiscount","totalvolume1","totalvalue1","LL1","avgfinalprice1","avgpricebefore1","avgdiscount1","nondepth1","avgcompLL1","avgcompfinalprice1","avgcomppricebefore1","avgcompdiscount1","dlogtotalvolume","dlogavgfinalprice","dlogavgpricebefore","dlognondepth","dlogLL","dlogavgcompLL","dlogavgcompfinalprice","cop_finalprice","cop_avgcompfinalprice","cop_logfinalprice","cop_logavgcompfinalprice","hgap","cgap","holiday","trend","campaign"
"322",201604,"Loka",3,64,1122.01,24,17.759375,17.53140625,0.22796875,0,264,0,1,0.0128365300017596,0.98716346999824,12.4520639892605,13.6861458803772,13.6443370913144,0.0418087890627697,92,1472.77,25,16.0083695652174,16.4108695652174,0.4025,0.97547357265863,16.5690289383598,10.8371582510782,11.7137816498682,0.876623398790014,-0.362905493689369,0.0908822320413303,0.0789696518468652,0.01168989733961,-0.0408219945202548,-0.285648834681648,0.230343762761892,0.899434907667234,-0.307093861635566,0.899434907667234,-0.307093861635566,0.0908822320413303,0.284885160244247,0,109,1
"327",201605,"Loka",3,99,1224.8,29,12.5060606060606,12.3717171717172,0.134343434343434,0,290,0,1,0.0107422663758986,0.989257733624101,12.48525584189,14.0188933743563,13.8187429908897,0.200150383466603,64,1122.01,24,17.53140625,17.759375,0.22796875,0.98716346999824,12.4520639892605,13.6443370913144,13.6861458803772,0.0418087890627697,0.436236766774918,-0.34858092113034,-0.350700170211293,0.00209426362586107,0.189241999638528,0.00266202402303151,0.0127012879606418,-0.132312852276171,-0.266994125404953,-0.132312852276171,-0.266994125404953,-0.34858092113034,-0.104714721167222,0,110,1
"330",201606,"Loka",3,85,1294.7,25,15.4294117647059,15.2317647058824,0.197647058823529,0,250,0,1,0.0128097598170034,0.987190240182997,11.3253775564792,15.8484120143352,15.7101014078562,0.138310606479077,99,1224.8,29,12.3717171717172,12.5060606060606,0.134343434343434,0.989257733624101,12.48525584189,13.8187429908897,14.0188933743563,0.200150383466603,-0.152468593644273,0.207970036365401,0.210062167524556,-0.0020674934411048,-0.148420005118274,-0.0975024063294656,0.128278048828257,0.535787730055642,0.232963854271372,0.535787730055642,0.232963854271372,0.207970036365401,-0.0304477157438713,0,111,1
"333",201607,"Loka",3,77,1570.75,20,20.6532467532468,20.3993506493506,0.253896103896104,0,180,0,1,0.012293277997862,0.987706722002138,12.1224952909245,11.5078258386673,10.8439757308597,0.663850107807624,85,1294.7,25,15.2317647058824,15.4294117647059,0.197647058823529,0.987190240182997,11.3253775564792,15.7101014078562,15.8484120143352,0.138310606479077,-0.0988458346366325,0.292120038855087,0.291596991991574,0.000516481819141323,-0.22314355131421,0.0680168324059927,-0.370694213625184,1.47448565515997,-1.59977222403837,1.47448565515997,-1.59977222403837,0.292120038855087,0.881168969356719,0,112,1
"334",201608,"Loka",3,75,1221.46,22,16.74,16.2861333333333,0.453866666666667,0,242,0,1,0.0271127041019514,0.972887295898049,16.634783431281,12.7193605221772,11.9184111199139,0.800949402263241,77,1570.75,20,20.3993506493506,20.6532467532468,0.253896103896104,0.987706722002138,12.1224952909245,10.8439757308597,11.5078258386673,0.663850107807624,-0.026317308317374,-0.225189039427074,-0.210071469746857,-0.0148194261040894,0.0953101798043252,0.316433048986883,0.0944746638341853,0.716497500177991,-0.891227717341594,0.716497500177991,-0.891227717341594,-0.225189039427074,0.36646849730847,0,113,1
"339",201609,"Loka",3,98,1798.43,23,18.5734693877551,18.3513265306122,0.222142857142857,0,230,0,1,0.0119602241511922,0.988039775848808,13.9907870304242,12.3643703210466,12.2898375494677,0.0745327715788501,75,1221.46,22,16.2861333333333,16.74,0.453866666666667,0.972887295898049,16.634783431281,11.9184111199139,12.7193605221772,0.800949402263241,0.267479365134262,0.119387832382029,0.103933120411354,0.0151524799507593,0.0444517625708336,-0.173096846789487,0.0306883479404481,1.07874424836397,-0.716497500177991,1.07874424836397,-0.716497500177991,0.119387832382029,0.493211481172674,0,114,1
"341",201610,"Loka",3,89,1333.32,28,15.3494382022472,14.9811235955056,0.368314606741573,0,280,0,1,0.0239953151306639,0.976004684869336,10,12.3717876721487,12.3494787309228,0.0223089412259087,98,1798.43,23,18.3513265306122,18.5734693877551,0.222142857142857,0.988039775848808,13.9907870304242,12.2898375494677,12.3643703210466,0.0745327715788501,-0.0963311089384327,-0.202910880732549,-0.190655311311382,-0.0120350909794718,0.196710294246054,-0.335813950743187,0.00484114877694752,0.47950565333095,-0.7023576640902,0.47950565333095,-0.7023576640902,-0.202910880732549,0.213097647432946,0,115,1
"344",201611,"Loka",3,55,1096.12,21,20.0636363636364,19.9294545454545,0.134181818181818,0,189,0,1,0.00668781150883553,0.993312188491164,12.557994230488,12.6985374154182,12.4557307219866,0.24280669343153,89,1333.32,28,14.9811235955056,15.3494382022472,0.368314606741573,0.976004684869336,10,12.3494787309228,12.3717876721487,0.0223089412259087,-0.481303184499668,0.285407783681319,0.267830166303018,0.0173075036218283,-0.287682072451781,0.227772360268559,0.00856696179964445,1.36882932622163,-0.653928463849197,1.36882932622163,-0.653928463849197,0.285407783681319,0.600022912367192,0,116,1
"346",201612,"Loka",3,110,1435.36,25,13.4,13.0487272727273,0.351272727272727,0,375,0,1,0.0262143826322931,0.973785617367707,13.2938762241456,13.0609341530102,12.1766043999582,0.884329753052019,55,1096.12,21,19.9294545454545,20.0636363636364,0.134181818181818,0.993312188491164,12.557994230488,12.4557307219866,12.6985374154182,0.24280669343153,0.693147180559945,-0.423508163314539,-0.403654333507454,-0.0195265711234575,0.174353387144778,0.0569460416579299,-0.022664377443081,0.126769537138465,-0.782006886753717,0.126769537138465,-0.782006886753717,-0.423508163314539,0.071622830480726,1,117,1
"350",201613,"Loka",3,119,2328.41,29,22.7823529411765,19.5664705882353,3.21588235294118,0,406,0,1,0.141156726052156,0.858843273947844,10.8517000557395,11.5392586642185,11.4699601079817,0.0692985562368165,110,1435.36,25,13.0487272727273,13.4,0.351272727272727,0.973785617367707,13.2938762241456,12.1766043999582,13.0609341530102,0.884329753052019,0.078643127319113,0.40512681505298,0.530731535507625,-0.114942343419863,0.148420005118274,-0.202981740043284,-0.059784985326143,1.30180674888568,-1.13976081019282,1.30180674888568,-1.13976081019282,0.40512681505298,0.705888285925201,1,118,1
"353",201614,"Loka",3,88,1765.6,29,20.275,20.0636363636364,0.211363636363636,0,348,0,1,0.0104248402645443,0.989575159735456,10.8952943219309,11.1132595796215,11.0762800315418,0.0369795480797542,119,2328.41,29,19.5664705882353,22.7823529411765,3.21588235294118,0.858843273947844,10.8517000557395,11.4699601079817,11.5392586642185,0.0692985562368165,-0.301786678633323,0.0250916233927829,-0.116597642463014,0.130731885787612,0,0.00400922755838717,-0.0349255654698681,1.38299412710064,-1.42724679017413,1.38299412710064,-1.42724679017413,0.0250916233927829,0.811405662054533,0,119,1
"356",201615,"Loka",3,81,1412.06,25,17.6037037037037,17.4328395061728,0.170864197530864,0,250,0,1,0.00970615050143769,0.990293849498562,13.725922783199,11.066436401481,10.8006948569274,0.265741544553594,88,1765.6,29,20.0636363636364,20.275,0.211363636363636,0.989575159735456,10.8952943219309,11.0762800315418,11.1132595796215,0.0369795480797542,-0.0828876598057677,-0.140553285068523,-0.141279282385842,0.000718689763106739,-0.148420005118274,0.230955236448429,-0.0251954170563873,0.883080123650455,-1.66210747002495,0.883080123650455,-1.66210747002495,-0.140553285068523,0.614047960533923,0,120,1
"358",201616,"Loka",3,79,1701.93,23,21.7860759493671,21.543417721519,0.242658227848101,0,253,0,1,0.0111382255534251,0.988861774446575,15.8705239372656,12.6116750999476,11.6224302470355,0.989244852912067,81,1412.06,25,17.4328395061728,17.6037037037037,0.170864197530864,0.990293849498562,13.725922783199,10.8006948569274,11.066436401481,0.265741544553594,-0.0250013022054176,0.211714572340111,0.213161730193279,-0.0014320750519875,-0.0833816089390509,0.145177329429741,0.0733264023540108,1.73166439612225,-1.0402029655509,1.73166439612225,-1.0402029655509,0.211714572340111,0.853606970625953,0,121,1
"361",201617,"Loka",3,90,1576.32,25,17.7666666666667,17.5146666666667,0.252,0,225,0,1,0.0141838649155722,0.985816135084428,13.0957914049035,12.3476865770578,12.007924136449,0.339762440608816,79,1701.93,23,21.543417721519,21.7860759493671,0.242658227848101,0.988861774446575,15.8705239372656,11.6224302470355,12.6116750999476,0.989244852912067,0.130361817863244,-0.207031702574055,-0.203947005305223,-0.00304563936214708,0.0833816089390509,-0.192172636525193,0.0326299035415212,0.891227717341594,-0.858981220034729,0.891227717341594,-0.858981220034729,-0.207031702574055,0.458592381800821,1,122,1
"365",201618,"Loka",3,107,1887.58,26,17.9467289719626,17.6409345794392,0.305794392523364,0,286,0,1,0.0170390043222413,0.982960995677759,16.2554764566296,13.6167215925288,13.5366614358487,0.0800601566801075,90,1576.32,25,17.5146666666667,17.7666666666667,0.252,0.985816135084428,13.0957914049035,12.007924136449,12.3476865770578,0.339762440608816,0.173019164131641,0.00718340470719925,0.010083825850471,-0.00285513940666915,0.0392207131532816,0.21613895292677,0.119834890051106,0.950013755669322,-0.341860150088413,0.950013755669322,-0.341860150088413,0.00718340470719925,0.303196852712981,1,123,1
"367",201619,"Loka",3,98,1640.27,27,16.8795918367347,16.7374489795918,0.142142857142857,0,270,0,1,0.00842098899770282,0.991579011002297,17.5695771054927,13.6894016358882,13.376175911713,0.313225724175248,107,1887.58,26,17.6409345794392,17.9467289719626,0.305794392523364,0.982960995677759,16.2554764566296,13.5366614358487,13.6167215925288,0.0800601566801075,-0.0878613557913335,-0.0525733671257531,-0.061302559766927,0.00861801532453854,0.037740327982847,0.0777389680700344,-0.0119264590613586,0.774565430336672,-0.388875264282968,0.774565430336672,-0.388875264282968,-0.0525733671257531,0.251288043015009,1,124,1
"370",201620,"Loka",3,79,875.97,25,11.3050632911392,11.0882278481013,0.216835443037975,0,225,0,1,0.0191803829358415,0.980819617064159,13.9021262688404,19.9197271212675,17.8230372894951,2.09668983177241,98,1640.27,27,16.7374489795918,16.8795918367347,0.142142857142857,0.991579011002297,17.5695771054927,13.376175911713,13.6894016358882,0.313225724175248,-0.215519626203551,-0.4117646714357,-0.400854604364415,-0.0107593939381386,-0.0769610411361286,-0.234127035366014,0.28701664270136,-0.554922942702654,0.851058526838569,-0.554922942702654,0.851058526838569,-0.4117646714357,-0.377871029050886,0,125,1
"373",201621,"Loka",3,131,1708.95,30,13.6557251908397,13.0454198473282,0.61030534351145,90,540,1,1,0.0446922689921181,0.955307731007882,17.2062953995157,12.6836508124644,12.5575967676391,0.126054044825231,79,875.97,25,11.0882278481013,11.3050632911392,0.216835443037975,0.980819617064159,13.9021262688404,17.8230372894951,19.9197271212675,2.09668983177241,0.50574947073413,0.162553111303483,0.188908157373199,-0.0255118860562766,0.182321556793955,0.213233531033849,-0.350166047675489,0.121230114713085,-0.58727721103808,0.121230114713085,-0.58727721103808,0.162553111303483,0.0388468501350692,0,126,1
"378",201622,"Loka",3,130,2314.51,32,17.9307692307692,17.8039230769231,0.126846153846154,0,384,0,1,0.00707421707421708,0.992925782925783,18.2433264383817,11.8744251831264,11.7284750877475,0.14595009537885,131,1708.95,30,13.0454198473282,13.6557251908397,0.61030534351145,0.955307731007882,17.2062953995157,12.5575967676391,12.6836508124644,0.126054044825231,-0.00766287274556898,0.310981727982926,0.272359326984156,0.037618051917901,0.0645385211375711,0.05852401009076,-0.0683061494060957,0.967421566101701,-0.967421566101701,0.967421566101701,-0.967421566101701,0.310981727982926,0.518008346670952,0,127,1
"379",201623,"Loka",3,102,1840.42,28,18.3803921568627,18.0433333333333,0.337058823529412,0,308,0,1,0.0183379560486452,0.981662043951355,15.7805969723751,14.1977660910702,13.6356413067722,0.562124784298074,130,2314.51,32,17.8039230769231,17.9307692307692,0.126846153846154,0.992925782925783,18.2433264383817,11.7284750877475,11.8744251831264,0.14595009537885,-0.242561637171312,0.0133574415467672,0.0247662641841053,-0.0112637389744281,-0.133531392624523,-0.145018192892868,0.150667395888199,1.012281435109,-0.312861399760112,1.012281435109,-0.312861399760112,0.0133574415467672,0.323247871324693,1,128,1
"382",201624,"Loka",3,115,1995.36,27,17.795652173913,17.3509565217391,0.444695652173913,0,432,0,1,0.0249890056193501,0.97501099438065,18.0233799638442,11.7108368192752,11.5326872758516,0.178149543423624,102,1840.42,28,18.0433333333333,18.3803921568627,0.337058823529412,0.981662043951355,15.7805969723751,13.6356413067722,14.1977660910702,0.562124784298074,0.11995931507898,-0.0391286363315895,-0.032330285195072,-0.00665104957070495,-0.0363676441708747,0.13288865630143,-0.16750167377625,0.874990734147522,-1.07874424836397,0.874990734147522,-1.07874424836397,-0.0391286363315895,0.50450247255646,0,129,1
"385",201625,"Loka",3,106,2213.18,28,21.1358490566038,20.8790566037736,0.256792452830189,0,448,0,1,0.012149616139975,0.987850383860025,12.2084782778254,14.0906308583803,12.9700657225967,1.12056513578366,115,1995.36,27,17.3509565217391,17.795652173913,0.444695652173913,0.97501099438065,18.0233799638442,11.5326872758516,11.7108368192752,0.178149543423624,-0.0814930342511833,0.185098944372913,0.172016438654403,0.0128393894793751,0.0363676441708747,-0.389539150767548,0.117458690311668,1.59977222403837,-0.504322046077778,1.59977222403837,-0.504322046077778,0.185098944372913,0.609788034257819,1,130,1
"390",201626,"Loka",3,88,1740.04,30,22.9340909090909,19.7731818181818,3.16090909090909,0,450,0,1,0.137825785353285,0.862174214646715,13.116702723965,15.2166645456491,15.0677404033597,0.148924142289426,106,2213.18,28,20.8790566037736,21.1358490566038,0.256792452830189,0.987850383860025,12.2084782778254,12.9700657225967,14.0906308583803,1.12056513578366,-0.18610227963386,-0.054420014210216,0.0816538833286109,-0.12567616921331,0.0689928714869517,0.0717557839746026,0.149911995746919,1.32790187175583,0.110162247968405,1.32790187175583,0.110162247968405,-0.054420014210216,0.312285803236492,0,131,1
"391",201627,"Loka",3,87,1382.48,26,16.083908045977,15.8905747126437,0.193333333333333,0,234,0,1,0.0120202958622168,0.987979704137783,16.6564112363845,12.411332166923,12.3197632145307,0.0915689523922898,88,1740.04,30,19.7731818181818,22.9340909090909,3.16090909090909,0.862174214646715,13.116702723965,15.0677404033597,15.2166645456491,0.148924142289426,-0.0114286958236232,-0.218600417880731,-0.354805217645138,0.125805489491068,-0.143100843640673,0.23890876639285,-0.201351323019613,0.653928463849197,-0.709409852507664,0.653928463849197,-0.709409852507664,-0.218600417880731,0.289844166314924,0,132,1
"395",201628,"Loka",3,79,1387.74,28,17.8493670886076,17.566329113924,0.283037974683544,0,392,0,1,0.0158570314162116,0.984142968583788,19.3974169119163,14.8150759631865,13.3814535425307,1.43362242065581,87,1382.48,26,15.8905747126437,16.083908045977,0.193333333333333,0.987979704137783,16.6564112363845,12.3197632145307,12.411332166923,0.0915689523922898,-0.0964602661875622,0.100257803077288,0.104148778469079,-0.00383673555399477,0.0741079721537217,0.152344706781413,0.0826649459444511,0.93288917320597,-0.37704474771741,0.93288917320597,-0.37704474771741,0.100257803077288,0.31273699513229,0,133,1
"398",201629,"Loka",3,157,2393.87,33,15.503821656051,15.2475796178344,0.25624203821656,99,297,1,1,0.0165276693644468,0.983472330635553,13.7732525581632,12.5519115615653,12.5037363828307,0.0481751787346723,79,1387.74,28,17.566329113924,17.8493670886076,0.283037974683544,0.984142968583788,19.3974169119163,13.3814535425307,14.8150759631865,1.43362242065581,0.686797952881286,-0.141563174295984,-0.140881498386602,-0.000670637948235187,0.164303051291276,-0.34241141737353,-0.0678421739955213,0.548522282698098,-0.633640000779701,0.548522282698098,-0.633640000779701,-0.141563174295984,0.219441865294874,0,134,1
"400",201630,"Loka",3,108,1893.9,28,17.7694444444444,17.5361111111111,0.233333333333333,28,336,1,1,0.0131311552290136,0.986868844770986,13.3432703467522,12.2094209400043,12.1951691692522,0.0142517707521271,157,2393.87,33,15.2475796178344,15.503821656051,0.25624203821656,0.983472330635553,13.7732525581632,12.5037363828307,12.5519115615653,0.0481751787346723,-0.374114578224088,0.139841470045013,0.136393826010422,0.00339651413543318,-0.164303051291276,-0.0317163270883754,-0.0249876066807597,0.924428699858887,-0.767166620585757,0.924428699858887,-0.767166620585757,0.139841470045013,0.437955543521701,0,135,1
"403",201631,"Loka",3,103,1287.67,31,12.6932038834952,12.5016504854369,0.191553398058252,31,372,1,1,0.0150910203457243,0.984908979654276,18.0710370296129,12.6086968596426,11.9112560042186,0.697440855424015,108,1893.9,28,17.5361111111111,17.7694444444444,0.233333333333333,0.986868844770986,13.3432703467522,12.1951691692522,12.2094209400043,0.0142517707521271,-0.0474022388945841,-0.338401572490622,-0.336413655050988,-0.00195986511671065,0.101782694309942,0.303298328660024,-0.0235560678292921,-0.0880655697240946,-0.899434907667234,-0.0880655697240946,-0.899434907667234,-0.338401572490622,0.0495660979001018,0,136,1
"408",201632,"Loka",3,83,1271.61,23,15.7566265060241,15.3206024096386,0.436024096385542,69,299,1,1,0.0276724269766019,0.972327573023398,11.4005856238783,9.94212060787532,9.41904775833678,0.523072849538539,103,1287.67,31,12.5016504854369,12.6932038834952,0.191553398058252,0.984908979654276,18.0710370296129,11.9112560042186,12.6086968596426,0.697440855424015,-0.215888380433038,0.203337810890491,0.216194284381584,-0.0125814066308776,-0.298492988555997,-0.460645767935338,-0.234749839506556,0.554922942702654,-2.84897991568232,0.554922942702654,-2.84897991568232,0.203337810890491,0.626555337940432,0,137,1
"410",201633,"Loka",3,88,1495.95,25,17.0590909090909,16.9994318181818,0.0596590909090909,0,175,0,1,0.00349720223820943,0.996502797761791,18.5373551972448,14.9491437734077,14.8180858147389,0.131057958668819,83,1271.61,23,15.3206024096386,15.7566265060241,0.436024096385542,0.972327573023398,11.4005856238783,9.41904775833678,9.94212060787532,0.523072849538539,0.0584962066816086,0.103981435720442,0.0794222454520814,0.0241752247383924,0.0833816089390509,0.486123171494715,0.453114452974232,0.8045963803603,0.0494931251918634,0.8045963803603,0.0494931251918634,0.103981435720442,0.147208352732933,0,138,1
"412",201634,"Loka",3,102,1926.79,26,19.0666666666667,18.8900980392157,0.17656862745098,0,286,0,1,0.00926059234882765,0.990739407651172,13.7724112933501,15.0200912948055,14.7950328133348,0.225058481470765,88,1495.95,25,16.9994318181818,17.0590909090909,0.0596590909090909,0.996502797761791,18.5373551972448,14.8180858147389,14.9491437734077,0.131057958668819,0.147635998806064,0.105457950468294,0.111258356934983,-0.00576339011061811,0.0392207131532816,-0.29712048660054,-0.0015569455112443,1.17192275535767,0.0274884205285162,1.17192275535767,0.0274884205285162,0.105457950468294,0.276786491625084,0,139,1
"417",201635,"Loka",3,71,1356.84,25,19.3647887323944,19.1104225352113,0.254366197183099,0,175,0,1,0.0131355007636919,0.986864499236308,15.4086436823641,11.8224948356085,11.086766012552,0.735728823056486,102,1926.79,26,18.8900980392157,19.0666666666667,0.17656862745098,0.990739407651172,13.7724112933501,14.7950328133348,15.0200912948055,0.225058481470765,-0.362292936242955,0.0115959971877637,0.0155147934242303,-0.00387490841486426,-0.0392207131532816,0.112261220546702,-0.288539357816151,1.25211952026522,-1.39744198282478,1.25211952026522,-1.39744198282478,0.0115959971877637,0.723714788746805,0,140,1
"420",201636,"Loka",3,107,1502.55,28,14.2364485981308,14.042523364486,0.19392523364486,0,224,0,1,0.0136217422700716,0.986378257729928,14.4896022246403,14.7245487255121,14.3791508064995,0.345397919012612,71,1356.84,25,19.1104225352113,19.3647887323944,0.254366197183099,0.986864499236308,15.4086436823641,11.086766012552,11.8224948356085,0.735728823056486,0.41014895742059,-0.308143759429861,-0.307650924461123,-0.000486241506379659,0.113328685307003,-0.0614973257974096,0.260027150859081,0.318639363964375,-0.121230114713085,0.318639363964375,-0.121230114713085,-0.308143759429861,-0.0234108012735614,0,141,1
"422",201637,"Loka",3,92,1342.59,28,14.7586956521739,14.5933695652174,0.165326086956522,0,364,0,1,0.0112019443216969,0.988798055678303,17.4912150409444,14.4889330198932,14.3909513089622,0.0979817109310406,107,1502.55,28,14.042523364486,14.2364485981308,0.19392523364486,0.986378257729928,14.4896022246403,14.3791508064995,14.7245487255121,0.345397919012612,-0.151040257412865,0.0384771769291277,0.0360269661377575,0.00241979794837466,0,0.188267452985996,0.00082033098645784,0.406724251871364,-0.110162247968405,0.406724251871364,-0.110162247968405,0.0384771769291277,0.0140656619503079,0,142,1
"425",201638,"Loka",3,91,1604.57,26,17.7021978021978,17.6326373626374,0.0695604395604396,52,156,1,1,0.00392948041467503,0.996070519585325,14.886542609219,11.9804957966078,11.6143872275952,0.366108569012592,92,1342.59,28,14.5933695652174,14.7586956521739,0.165326086956522,0.988798055678303,17.4912150409444,14.3909513089622,14.4889330198932,0.0979817109310406,-0.0109290705321907,0.189184294186538,0.181856356668563,0.00727246390702185,-0.0741079721537217,-0.16124113297739,-0.214355019901989,0.941416955207744,-1.04969220422516,0.941416955207744,-1.04969220422516,0.189184294186538,0.518171989370485,0,143,1
"429",201639,"Loka",3,83,1329.91,27,16.2253012048193,16.0230120481928,0.202289156626506,0,297,0,1,0.0124675131803668,0.987532486819633,14.6137200534014,13.2809065270269,13.0587943167552,0.222112210271622,91,1604.57,26,17.6326373626374,17.7021978021978,0.0695604395604396,0.996070519585325,14.886542609219,11.6143872275952,11.9804957966078,0.366108569012592,-0.0920188987202515,-0.0957256384230347,-0.0871169748276719,-0.00853803276569187,0.037740327982847,-0.0184968071189413,0.117217192964726,0.688356880905426,-0.47950565333095,0.688356880905426,-0.47950565333095,-0.0957256384230347,0.226990153879234,0,144,1
"430",201640,"Loka",3,78,1422.46,27,18.3871794871795,18.2366666666667,0.150512820512821,0,270,0,1,0.00818574815228002,0.99181425184772,10.47065204906,11.9949985184858,11.3874505042322,0.607548014253581,83,1329.91,27,16.0230120481928,16.2253012048193,0.202289156626506,0.987532486819633,14.6137200534014,13.0587943167552,13.2809065270269,0.222112210271622,-0.0621317811070066,0.129408277451017,0.125081828099485,0.00428176502808686,0,-0.33338451633936,-0.136949884731615,1.0402029655509,-1.21678977720183,1.0402029655509,-1.21678977720183,0.129408277451017,0.601470553912737,0,145,1
"435",201641,"Loka",3,68,879.82,26,13.2455882352941,12.9385294117647,0.307058823529412,26,260,1,1,0.0231819695792162,0.976818030420784,16.9279260348813,12.4747615610534,12.3584690250717,0.116292535981617,78,1422.46,27,18.2366666666667,18.3871794871795,0.150512820512821,0.99181425184772,10.47065204906,11.3874505042322,11.9949985184858,0.607548014253581,-0.137201121513485,-0.3432245834883,-0.327989121145293,-0.0149962214269361,-0.037740327982847,0.480388385480887,0.0818296629954323,0.0715218238155483,-0.69534023461453,0.0715218238155483,-0.69534023461453,-0.3432245834883,0.0469362657717701,0,146,1
"438",201642,"Loka",3,63,968.68,23,15.6015873015873,15.375873015873,0.225714285714286,23,207,1,1,0.0144673924102147,0.985532607589785,10.8728976298798,13.1814936265891,13.1620551944088,0.0194384321803347,68,879.82,26,12.9385294117647,13.2455882352941,0.307058823529412,0.976818030420784,16.9279260348813,12.3584690250717,12.4747615610534,0.116292535981617,-0.0763729787845744,0.172589957681442,0.16370812556746,0.00871457716900148,-0.122602322092332,-0.442691449375941,0.0629965044196918,0.58727721103808,-0.461086088525335,0.58727721103808,-0.461086088525335,0.172589957681442,0.168196971427733,0,147,1
"441",201643,"Loka",3,55,1181.69,21,21.7,21.4852727272727,0.214727272727273,0,147,0,1,0.00989526602429828,0.990104733975702,13.8379988388823,13.3643396116898,11.5795795176604,1.78476009402936,63,968.68,23,15.375873015873,15.6015873015873,0.225714285714286,0.985532607589785,10.8728976298798,13.1620551944088,13.1814936265891,0.0194384321803347,-0.135801541159061,0.334568117391225,0.329939601365363,0.00457212638591642,-0.0909717782057267,0.241145110273311,-0.128094923089122,1.66210747002495,-1.05927691708243,1.66210747002495,-1.05927691708243,0.334568117391225,0.855444983516441,0,148,1
"442",201644,"Loka",3,79,1048.1,24,13.4949367088608,13.2670886075949,0.227848101265823,0,240,0,1,0.0168839696088547,0.983116030391145,15.8168745574378,13.3165920052609,13.1655338967608,0.151058108500108,55,1181.69,21,21.4852727272727,21.7,0.214727272727273,0.990104733975702,13.8379988388823,11.5795795176604,13.3643396116898,1.78476009402936,0.36211466723455,-0.482081283282883,-0.474997704057006,-0.0069887035845565,0.133531392624523,0.133659032911741,0.128359185977774,0.165664413868553,-0.454981140306428,0.165664413868553,-0.454981140306428,-0.482081283282883,0.00771367964493514,1,149,1
"447",201645,"Loka",3,67,936.05,19,14.1835820895522,13.9708955223881,0.212686567164179,0,190,0,1,0.0149952646532674,0.985004735346733,10.294964028777,11.298766700925,11.2710174717369,0.0277492291880781,79,1048.1,24,13.2670886075949,13.4949367088608,0.227848101265823,0.983116030391145,15.8168745574378,13.1655338967608,13.3165920052609,0.151058108500108,-0.164755233076056,0.0516898467542015,0.0497705483368955,0.00188870495558735,-0.233614851181505,-0.429422533654684,-0.155367740972086,0.307093861635566,-1.28908533566586,0.307093861635566,-1.28908533566586,0.0516898467542015,0.239541643637884,0,150,1
"450",201646,"Loka",3,84,1010.65,24,12.3880952380952,12.0315476190476,0.356547619047619,0,192,0,1,0.028781472227561,0.971218527772439,15.1051577767099,13.1046613584546,12.9486852829449,0.155976075509688,67,936.05,19,13.9708955223881,14.1835820895522,0.212686567164179,0.985004735346733,10.294964028777,11.2710174717369,11.298766700925,0.0277492291880781,0.226124179452348,-0.149444106113618,-0.135349154813414,-0.0137862075742936,0.233614851181505,0.383381413688341,0.138759655030861,-0.210428394247925,-0.51057437520889,-0.210428394247925,-0.51057437520889,-0.149444106113618,-0.0708286319310961,0,151,1
"453",201647,"Loka",3,85,924.61,20,11.7941176470588,10.8777647058824,0.916352941176471,40,220,1,1,0.0776957605985037,0.922304239401496,10.4711760836817,13.4027322298969,13.2627552360506,0.139976993846294,84,1010.65,24,12.0315476190476,12.3880952380952,0.356547619047619,0.971218527772439,15.1051577767099,12.9486852829449,13.1046613584546,0.155976075509688,0.0118344576470033,-0.100811397856593,-0.0491350473224812,-0.0489142883709427,-0.182321556793955,-0.366409912630652,0.0239654882582077,-0.647136105296037,-0.412702543078983,-0.647136105296037,-0.412702543078983,-0.100811397856593,-0.179826173952562,0,152,1
"455",201648,"Loka",3,15,391.31,11,26.2333333333333,26.0873333333333,0.146,0,44,0,1,0.00556543837357052,0.99443456162643,5.88395302418419,18.0399217069737,17.2448842238005,0.795037483173188,85,924.61,20,10.8777647058824,11.7941176470588,0.916352941176471,0.922304239401496,10.4711760836817,13.2627552360506,13.4027322298969,0.139976993846294,-1.73460105538811,0.874729113134021,0.799429964064839,0.0721303222249332,-0.59783700075562,-0.576397528429392,0.262555784059077,2.47946688530167,0.674489750196082,2.47946688530167,0.674489750196082,0.874729113134021,0.512757812391051,0,153,1
